source1_entity_id	candidate_entity_ids
S1-98168281	S2-706168001,S2-244847722,S2-617467150,S3-654960748,S2-835256551,S2-384219063,S3-518253613,S3-664577720,S2-761559953,S3-85425887,S2-311868409,S2-876145747,S3-474227595,S3-393484059,S2-494710355
S1-839067903	S2-91150407,S2-231888175,S3-143787089,S2-240905908,S2-84982417,S3-426892216,S3-998710415,S2-798482339,S2-469774927,S3-905910189,S3-472018007,S3-341961330,S3-625931091,S3-759625536,S3-544133851
S1-572490154	S2-707195845,S2-292039728,S2-781210535,S3-169505996,S3-810267966,S3-128468410,S2-759542904,S3-228539833,S3-596914385,S3-310112130,S2-217992296,S3-749500960,S3-939735667,S3-350551067,S3-642444029
S1-545582895	S2-846681979,S2-700851619,S2-487988118,S2-873237963,S2-474827065,S2-772533853,S3-32634960,S2-544365657,S2-917557484,S3-185790208,S3-832009894,S2-414624479,S3-416117385,S3-620122596,S2-508602797
S1-444149322	S2-358321743,S2-845849286,S3-801684546,S3-504183980,S2-404431253,S3-67109888,S3-777693225,S2-908490642,S2-706770555,S2-80911610,S2-281557469,S3-6638882,S3-778995481,S3-876557761,S3-657680686
S1-232999426	S3-920087022,S3-792824791,S2-891690438,S3-539865899,S2-918895053,S2-950186849,S2-35021649,S2-368478519,S2-119087459,S2-998532634,S3-768751283,S3-310201622,S2-656888247,S2-699970234,S2-398460096
S1-402046621	S2-609859392,S2-652827281,S2-455325987,S2-371168439,S3-347554538,S2-794174587,S2-570512018,S2-350377103,S3-422078133,S2-284585076,S2-306085496,S2-356775340,S2-351870381,S2-589492301,S2-659362907
S1-323747485	S3-768140740,S2-476525997,S2-601185190,S2-295254551,S2-363154872,S2-26081285,S3-614469482,S3-77329533,S3-271502822,S2-626058699,S2-334284265,S2-324771787,S3-273833586,S2-746717750,S2-246869552
S1-780502827	S2-526876910,S2-339853392,S3-95748810,S2-867607931,S2-867614780,S2-236577190,S3-656939097,S3-288257135,S2-330251499,S2-229183845,S2-143852128,S3-726398192,S3-568617496,S3-787100081,S3-678595353
S1-120433302	S2-64510343,S3-110630740,S2-784569977,S2-708389947,S3-406468125,S2-956102275,S3-533981091,S3-784986936,S3-891901989,S3-565528166,S2-903960790,S2-977609843,S2-147321898,S3-757566572,S3-117874334
S1-131038804	S2-619859806,S2-185148108,S3-423849668,S2-997592409,S2-647437327,S3-352624771,S3-234548018,S2-828634638,S3-621700437,S3-811665159,S3-521861594,S3-39960148,S3-250131594,S3-87959295,S3-528999942
S1-436307824	S3-552433034,S2-853275037,S2-786687739,S3-131719581,S3-323870513,S2-779723055,S3-911307067,S3-863237476,S3-828694581,S2-525998554,S2-803294359,S2-366702753,S3-368171587,S2-946872072,S3-630945713
S1-314962839	S3-335296225,S2-262229158,S3-997324655,S3-516164179,S2-547097573,S3-587791501,S2-353392698,S3-50472874,S3-242757071,S3-685903377,S2-707195845,S3-436637944,S2-293065883,S3-150401746,S3-536416262
S1-804663373	S3-827068074,S2-663884088,S3-21862534,S3-435570525,S3-702628487,S3-709470866,S2-611600991,S2-18050849,S3-763478361,S2-251923115,S3-236286128,S2-915769300,S2-537095996,S2-733946064,S3-701301535
S1-760380153	S3-707705401,S2-956579766,S2-460552614,S3-88542583,S2-149845283,S2-54720637,S3-630633029,S2-772458801,S2-457978289,S2-696617658,S2-551194254,S3-853831210,S2-583271471,S3-448277175,S2-189369955
S1-820935401	S3-246155489,S3-516448030,S3-720446806,S3-685448287,S2-260686291,S3-987628102,S2-897571622,S3-353857348,S2-420409886,S3-541900883,S3-968519202,S2-927235908,S2-741811666,S2-144152685,S2-298914373
S1-562989120	S2-290655819,S3-441188460,S2-109447170,S2-293759502,S2-625988543,S3-689081999,S2-81084363,S2-921467017,S3-627028990,S2-615909795,S2-840004711,S2-153235761,S3-882605073,S2-982495206,S2-585744040
S1-125331877	S2-166376419,S3-436637944,S2-539943184,S3-554168475,S2-216233158,S3-169505996,S2-664751713,S3-959034257,S3-490973637,S3-805347792,S3-543013357,S2-70247599,S3-874715964,S2-160811222,S2-155585305
S1-276322405	S3-80323204,S2-406091061,S2-279679940,S2-105423216,S3-218242909,S2-572367141,S2-34732391,S2-608516372,S2-374447205,S2-305427278,S3-101022392,S3-346784486,S3-524065833,S3-251270797,S3-963718472
S1-71714945	S3-26667775,S2-85642806,S3-289566539,S3-457645040,S2-635511596,S3-439688939,S3-180367003,S2-47749434,S3-379786316,S3-267846418,S2-891406198,S3-876335138,S3-743366290,S3-923239271,S3-577079257
S1-636549603	S3-538882911,S2-573094730,S2-225100350,S2-441341822,S2-423838997,S2-613033114,S2-17860697,S2-362555190,S2-699391872,S3-109529398,S3-34138431,S2-990972332,S3-663208246,S2-145204119,S3-690932727
S1-147465602	S3-155036705,S3-995921025,S2-599195929,S3-123411266,S2-279477360,S3-370396454,S3-912709904,S3-624733554,S3-217123380,S2-895798537,S2-118711492,S2-103603271,S2-392398825,S3-269732947,S2-463968821
S1-724291976	S2-985114164,S2-970203166,S2-222636194,S2-923748120,S2-857545705,S3-837215006,S2-913240757,S2-15919698,S3-497267195,S3-472018007,S3-142833824,S3-210262996,S3-249547509,S2-585973304,S2-386366146
S1-906281937	S3-372230683,S2-916871057,S2-549794568,S2-661030345,S2-683312986,S2-526057016,S2-450093756,S3-913950232,S3-699180912,S2-332014708,S3-536959514,S3-912374499,S2-356220463,S2-645865683,S3-720176490
S1-97581850	S2-94341972,S3-606700664,S3-322668156,S3-15592380,S2-166376419,S3-169505996,S3-35900036,S2-784569977,S2-577969603,S3-535029395,S2-746958256,S3-276376723,S3-302591797,S2-742941063,S3-554168475
S1-15005997	S3-379984324,S2-689049050,S2-794926277,S3-90209401,S2-255178941,S3-565165190,S2-716687956,S3-961138114,S3-843748942,S3-806824347,S2-423090663,S3-284065542,S2-471154795,S3-902598957,S2-321432050
S1-866369736	S2-9622708,S2-175456325,S2-986923268,S2-630825823,S2-557882604,S2-117064852,S3-933501183,S2-177471665,S3-237370255,S3-368351700,S3-476557057,S3-67729933,S3-745946844,S3-931583222,S2-282390486
S1-989125871	S2-841917974,S2-727314761,S2-54045892,S3-332379986,S2-980907518,S2-403869292,S2-38041426,S2-504223867,S2-518525663,S3-657222970,S3-407324780,S2-72993599,S3-579795071,S3-149356925,S2-566728597
S1-447452795	S3-239262619,S2-539420714,S2-958380385,S2-843071321,S2-727779637,S2-147367965,S3-51527370,S3-16693061,S3-873018226,S3-172408746,S2-65301879,S2-402816014,S2-768946792,S2-677969907,S2-590158229
S1-698954473	S2-793579745,S3-786772627,S2-17298657,S2-424537185,S2-135305339,S2-436621421,S2-291923318,S2-656888247,S2-706238826,S3-545952334,S2-709626608,S3-170291721,S2-484254734,S3-218678094,S2-950381919
S1-701741704	S3-79702847,S2-752508714,S2-692060905,S2-35064066,S3-565165190,S2-256172355,S3-7513738,S2-966475004,S3-30195022,S3-384330587,S2-676815762,S3-797341423,S3-64823468,S3-133356181,S3-572168000
S1-314045617	S2-848582954,S3-625931091,S3-544133851,S2-808487588,S2-319012131,S2-564915463,S2-983318792,S2-308442620,S3-69263588,S3-694778624,S3-289014362,S3-423123488,S2-384330461,S2-598991538,S2-26670373
S1-832593986	S2-854951998,S2-696538156,S2-282629268,S2-517995133,S3-951624052,S2-578129330,S3-190231775,S2-328308841,S3-166108044,S2-848687795,S3-288968019,S2-956609513,S3-91364038,S2-568426737,S2-89906125
S1-889584874	S3-418483324,S2-790103191,S3-526917396,S3-889268461,S3-188408431,S3-18532307,S2-411562965,S2-772458801,S2-103972023,S2-926723118,S3-561165917,S2-229952798,S3-553961643,S3-963851783,S2-278254185
S1-926018314	S2-91704178,S2-178951342,S3-626757713,S3-257382564,S3-271502822,S3-72313239,S3-596448937,S3-106801264,S3-726226676,S3-99032390,S3-289014362,S3-974234595,S2-43091282,S2-179213874,S3-740573956
S1-90128015	S2-976576895,S2-945865905,S2-996569294,S3-282606734,S3-803203400,S3-715736002,S3-347554538,S2-421767648,S3-404367251,S2-663446783,S3-638190541,S2-824685628,S2-981022954,S2-622519132,S2-566356754
S1-748243940	S2-829070070,S2-784105752,S3-36683911,S3-846024710,S2-27986137,S2-99068744,S2-837187320,S3-722381828,S2-264731923,S3-356976275,S3-577510868,S3-726039825,S3-959990185,S3-92001570,S3-263668277
S1-543291404	S2-478830670,S3-828371656,S3-987949855,S2-193026221,S2-202394836,S3-447230430,S3-123599908,S3-535029395,S2-455830760,S3-413297469,S3-518510062,S2-731682240,S3-459890455,S2-706238826,S3-509442398
S1-878904744	S2-327738915,S3-174301132,S2-232805709,S3-996596324,S2-482965691,S2-831064278,S3-367498550,S2-138068334,S2-738536601,S2-109034922,S2-604564398,S2-500350498,S2-419789553,S2-99260087,S3-76788867
S1-778456014	S2-494249069,S2-354233452,S3-768751283,S2-467948188,S3-723523442,S3-565227272,S3-830582082,S2-426824642,S2-667917730,S2-501057541,S2-255666022,S3-111932060,S3-659206129,S3-248745848,S2-742578480
S1-887285254	S2-15514991,S3-838891953,S2-100842773,S2-362105495,S2-452180384,S3-155609206,S3-167319365,S2-592359559,S2-371168439,S2-563158163,S3-121712118,S3-664577720,S2-122570602,S3-115397796,S2-636826764
S1-387008828	S2-70053123,S3-702183940,S3-32634960,S3-539654779,S3-548783787,S3-660945611,S3-867745530,S3-343120301,S3-959034257,S3-764949655,S3-362979068,S3-574114935,S2-636839041,S3-155057772,S3-515963863
S1-338441694	S3-750144335,S3-342701185,S2-211658593,S2-773180947,S2-258085782,S2-87739972,S3-739100742,S2-595446667,S3-932336301,S3-301024107,S3-932414835,S3-87949566,S3-755653137,S3-337369967,S3-579386034
S1-407730822	S2-634559197,S2-706238826,S2-17298657,S2-84094385,S2-789302288,S2-436621421,S2-155636061,S3-170291721,S3-730598124,S2-283874839,S2-484254734,S2-472320169,S3-258818946,S3-83968542,S2-286362115
S1-584442364	S2-908457811,S2-462926227,S2-211359524,S2-568874744,S3-634998414,S3-274222500,S2-268504009,S2-234531116,S2-1068035,S2-50586341,S3-654683968,S2-731215113,S2-889578554,S3-215483907,S2-549881386
S1-590082446	S3-831988468,S3-332361882,S3-912485810,S2-915202445,S2-212279628,S2-599195929,S3-943032673,S2-722876090,S3-308631150,S3-728872378,S2-907307129,S2-349666272,S3-517304260,S2-517966898,S2-523935459
S1-629969170	S3-666059878,S3-367052311,S2-123409799,S2-54720637,S2-348093874,S2-423099834,S2-826851492,S3-199665712,S2-63052434,S3-835661100,S2-80911610,S2-757677016,S3-936436042,S3-194604082,S3-764565144
S1-883468618	S2-436621421,S2-634559197,S3-551580447,S3-901865937,S2-135305339,S3-170291721,S3-150401746,S2-293670539,S2-937720083,S2-709626608,S2-560300733,S3-657850446,S2-793579745,S2-484254734,S2-286362115
S1-904228116	S3-275631575,S3-80323204,S3-46705563,S3-564536603,S2-491950020,S3-692992019,S3-294574940,S2-633146423,S2-72260125,S2-849580158,S3-93856476,S3-759766866,S3-995643034,S3-679251174,S2-386881464
S1-805104360	S3-254490394,S3-250930431,S3-103827788,S3-736041086,S2-97346546,S2-381785440,S3-966459156,S2-988228866,S3-596615486,S2-578620577,S2-49461175,S2-846535978,S3-481434198,S2-518011514,S3-81212547
S1-224534945	S2-576312763,S2-369242155,S3-497508886,S3-10903789,S3-200652778,S2-713109591,S3-908731517,S3-362979068,S2-169597264,S2-489103612,S3-959579470,S2-222540081,S2-659087708,S2-130619898,S2-803802032
S1-631840437	S2-722206336,S2-472675182,S3-437617024,S2-932841417,S3-343526353,S2-321590109,S2-908987230,S2-51477351,S2-175865714,S3-80323204,S2-987659709,S2-524230824,S3-692992019,S2-46093451,S2-52172500
S1-117902162	S3-852718450,S3-8163509,S3-49029972,S3-251246886,S3-550958983,S2-48325161,S2-417277947,S2-448604943,S3-642444029,S2-190642185,S3-895371174,S3-907745288,S3-870725109,S2-207973321,S2-574121799
S1-381957415	S2-700851619,S2-873237963,S2-772533853,S2-846681979,S3-832009894,S3-620122596,S2-917557484,S2-414624479,S2-474827065,S3-551778816,S2-85041734,S2-487988118,S3-532691427,S3-370396454,S2-775056358
S1-258353664	S2-802075529,S3-709470866,S2-611600991,S2-93135134,S2-251923115,S2-373988067,S2-915769300,S2-93531460,S3-539569476,S3-701301535,S2-733946064,S3-764949655,S2-198938800,S2-748163379,S2-532543036
S1-745976550	S2-318217219,S3-102029592,S3-745946844,S2-141789543,S3-192954209,S2-674565629,S2-919385476,S3-800470407,S2-676624824,S2-298761341,S2-800098684,S3-656356159,S2-681956450,S2-591536531,S2-564306170
S1-164240371	S2-558659500,S3-976237098,S2-576739598,S3-740051761,S2-841152676,S2-239425365,S3-176852087,S3-252752998,S2-833900025,S3-979234382,S3-606682330,S3-167857271,S2-790947608,S3-98400904,S2-662221399
S1-346603579	S2-66236312,S3-913436639,S3-366255112,S2-327738915,S2-508784928,S3-835058332,S3-379984324,S2-71529448,S2-418691151,S3-342574574,S3-717899856,S3-52936362,S3-733268801,S2-390167188,S3-325999314
S1-328371553	S2-729028339,S2-298914373,S2-766550527,S2-584056960,S2-436840512,S3-55088333,S3-92977541,S3-739932065,S3-134087016,S3-467498044,S3-750038513,S2-434711089,S2-549891408,S3-196092403,S3-815150864
S1-542424915	S2-814528835,S2-372789171,S3-689228728,S2-566688803,S2-182677596,S2-549110351,S2-200200363,S2-449440448,S2-640747746,S3-817376649,S3-127881067,S2-315918323,S2-515581965,S2-321133590,S2-945098051
S1-116081375	S2-74154365,S3-570397691,S2-564433190,S3-336415633,S2-496777850,S2-317647861,S2-403364722,S2-769716297,S2-438753836,S3-224828597,S3-671162755,S2-182529912,S3-20830671,S3-814165616,S3-113462535
S1-956108284	S2-298914373,S2-729028339,S2-434711089,S2-766550527,S3-55088333,S2-436840512,S3-205138176,S3-739932065,S3-418835231,S3-134087016,S3-547623946,S3-928338530,S3-815150864,S2-584056960,S3-863853742
S1-599703679	S2-910920599,S2-694627142,S3-858715667,S2-270211292,S3-924976959,S3-758582078,S2-98658177,S3-400840619,S2-805435059,S2-309950217,S3-738829801,S2-109081523,S3-833085447,S3-426892216,S2-545940068
S1-159067707	S2-478830670,S2-253428263,S2-565630297,S3-535029395,S2-60794651,S2-639257739,S2-128766509,S2-848878443,S3-518510062,S3-654683968,S2-761644899,S3-706931985,S2-222540081,S3-150202850,S3-222431648
S1-590285242	S2-481248258,S2-723642257,S3-798961070,S3-7812561,S3-726805583,S2-390971137,S3-899959876,S2-670752375,S2-479331549,S3-765275693,S3-302084269,S2-988340451,S2-677112745,S2-766295001,S3-515119977
S1-378978603	S2-761733049,S3-665712186,S2-159472146,S2-340882825,S2-849078694,S2-785971729,S2-405574649,S3-316065573,S2-740446216,S3-354096900,S3-767673141,S2-519791558,S3-548978484,S2-188726759,S2-785852339
S1-730858380	S2-193622609,S3-575968805,S3-905710420,S3-858018885,S3-952995781,S3-276376723,S3-678683280,S2-816989315,S3-478057775,S3-859268022,S3-188588389,S3-957950100,S3-523114383,S2-793153206,S2-950381919
S1-101076392	S2-800992054,S2-121534599,S2-520587790,S3-116294622,S2-642921016,S3-832434530,S2-76923389,S2-79905632,S3-790559214,S2-148634621,S2-769808418,S2-200440168,S2-70698601,S2-936893839,S2-777996376
S1-635491453	S2-560140043,S3-701941347,S3-571837992,S2-672736825,S2-764430935,S2-810670202,S2-619193843,S2-229217508,S2-172745464,S2-876512549,S3-923060951,S3-571088952,S3-204348270,S2-26126776,S2-265959271
S1-148845479	S3-357467710,S2-51477351,S2-448548244,S2-311198605,S3-970694212,S2-700717757,S3-792608602,S3-605834068,S3-897029674,S2-840112181,S2-780872035,S2-395489902,S3-138768321,S2-349365849,S3-215965899
S1-29696416	S2-298914373,S2-729028339,S2-766550527,S2-436840512,S2-584056960,S2-434711089,S3-928338530,S3-750038513,S3-55088333,S2-549891408,S2-414238106,S3-739932065,S3-962586492,S3-134087016,S3-285521292
S1-684012770	S3-708812153,S3-389401238,S2-93682954,S2-728507538,S3-773794059,S3-837949489,S3-811855637,S3-342148710,S2-998885968,S3-519606520,S3-554241945,S2-441341822,S2-56133264,S2-879030047,S2-105463326
S1-71172417	S2-182677596,S2-549110351,S2-640747746,S2-321133590,S3-594356120,S2-899616853,S2-999759387,S3-171278423,S2-45726682,S3-640691361,S3-444730740,S2-315918323,S2-154655572,S2-861414287,S3-137115726
S1-8813651	S2-459481005,S2-810915319,S2-834353592,S3-62971906,S3-229690438,S2-395800668,S2-615464322,S2-368478519,S3-187418504,S3-664253519,S2-998532634,S3-779717587,S2-154655572,S2-609292694,S2-913038433
S1-183363639	S3-138768321,S2-448548244,S2-33513454,S2-348093874,S3-205122250,S2-278021863,S2-14241037,S3-579565529,S3-53273692,S3-357467710,S2-202135780,S2-912812990,S2-51477351,S2-685027145,S3-80323204
S1-999555430	S3-136329799,S2-802130222,S2-445149265,S3-355278217,S2-439888025,S2-133252993,S2-299980209,S2-777625208,S3-299099717,S3-253380501,S2-739955278,S3-535879730,S3-330036890,S3-734073829,S2-133487711
S1-633779655	S2-812656407,S2-139757130,S3-844266618,S2-279664505,S2-63261077,S3-354853822,S3-374045155,S3-106343583,S3-770141930,S2-24680486,S3-742865853,S3-626757713,S2-723642257,S2-780123305,S2-220286148
S1-913042783	S3-637595241,S3-770141930,S2-116895038,S3-639651774,S2-972217648,S3-162620371,S2-883044184,S2-767109874,S2-978253391,S3-474057633,S3-207373609,S2-357857285,S3-440403443,S2-200940437,S3-361834078
S1-558031216	S2-780123305,S2-751058119,S3-992438068,S2-539726746,S2-264731923,S3-267727561,S2-8648579,S2-566627479,S2-862433822,S3-2213525,S3-989394523,S2-310069047,S3-727177202,S2-717160791,S2-777625208
S1-690538628	S2-145379986,S3-559761868,S2-857250441,S2-293759502,S3-801701830,S2-382440808,S2-630772014,S2-778927796,S3-903812224,S3-195054513,S3-945987412,S2-970843942,S2-225403671,S2-826516454,S3-123030748
S1-86804153	S3-79702847,S2-14506136,S3-593419985,S2-937454805,S2-619282421,S3-602693922,S2-752508714,S2-259053443,S2-755481720,S3-32363117,S2-296598302,S3-125572762,S2-780354672,S2-692060905,S2-839616035
S1-92768400	S2-680762771,S2-908719488,S3-581577760,S2-125254201,S2-184582259,S2-912252732,S2-916238268,S3-91364038,S3-573203208,S2-938743845,S2-419837913,S2-932096839,S2-966985435,S2-731531571,S3-416418318
S1-246225268	S2-85642806,S3-26667775,S3-457645040,S3-439688939,S3-289566539,S3-180367003,S3-379786316,S3-876335138,S2-187498810,S2-253412037,S3-720605374,S2-311198605,S2-359710026,S3-91364038,S3-897029674
S1-979509841	S2-717546,S3-522359643,S3-439146941,S2-133664209,S2-542732821,S3-899583090,S3-303878846,S2-330251499,S2-590386743,S3-781754949,S2-158828409,S3-519606520,S2-31854557,S2-35320888,S3-565488625
S1-942087593	S3-866922104,S2-203944670,S2-748044572,S2-448793585,S3-121712118,S2-751588111,S2-759079441,S3-627642389,S3-233765410,S3-665877551,S3-595228662,S3-696092013,S2-663446783,S2-333030681,S3-512530485
S1-566485202	S2-890977739,S3-850803399,S2-34956606,S3-190075117,S3-725004442,S3-351767854,S3-95933730,S3-122509224,S2-950124108,S3-877272240,S2-252010908,S2-121534599,S2-748268413,S2-737521149,S2-607073224
S1-360188878	S3-648102632,S2-424537185,S3-862063751,S3-946774031,S2-512950951,S2-726813453,S3-110630740,S2-384350223,S2-281309190,S3-828488045,S3-511647418,S2-639257739,S2-268504009,S2-165863386,S2-720822553
S1-607646145	S2-585835879,S3-913436639,S3-745942608,S3-540335041,S3-278700172,S2-908719488,S3-159562080,S2-71201246,S2-237499913,S2-853275037,S2-701563511,S2-528143818,S2-839751839,S2-68483150,S2-482219416
S1-422926253	S2-880225616,S2-737827326,S3-663881743,S3-828072436,S3-297498597,S2-62535217,S2-920706546,S2-983514167,S3-47099898,S3-969482546,S2-474488626,S3-947773724,S3-327012384,S2-223117200,S3-564043019
S1-92729851	S2-817411710,S2-832217974,S3-689653521,S2-844363575,S3-984229436,S2-543049878,S2-558443244,S3-222783425,S2-729058852,S3-512394838,S2-992673515,S2-619193843,S3-590086607,S2-333030681,S3-278700172
S1-674558177	S2-259929846,S3-284239216,S2-508328321,S2-932843757,S2-859458159,S2-628335210,S3-431503485,S2-849436272,S2-876480978,S2-827260882,S2-78831902,S2-122744511,S2-996245861,S2-628783277,S2-57790674
S1-126393436	S2-182677596,S2-549110351,S2-899616853,S2-764236252,S2-399052000,S2-503829652,S2-315918323,S3-192730384,S3-484773852,S2-495912184,S2-372789171,S3-325851644,S2-321133590,S2-177918546,S2-231688856
S1-806365059	S2-57398306,S2-532020500,S3-839189434,S2-744794854,S2-915202445,S3-759966122,S3-287692734,S3-294693627,S2-121185264,S3-716678885,S3-90177306,S3-444600693,S3-492681728,S3-432454950,S2-394565864
S1-180523534	S3-130033452,S3-274001469,S3-337137453,S3-494545753,S2-467121958,S2-103372442,S3-722728573,S2-893074332,S2-420141877,S2-674991742,S3-210506713,S3-30195022,S2-207084937,S2-944853638,S2-783841787
S1-713966229	S2-962138377,S3-648102632,S3-862063751,S3-599692757,S3-511647418,S2-512950951,S2-424537185,S3-95314190,S2-230184729,S3-1977697,S3-390950751,S3-471731074,S2-721134375,S2-713109591,S2-165863386
